1.07774e-19,2.0815e-20,0.000116,0.000033,5.097620001,0.00021200000000000003,0.000033,7.815026668,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
3.30073e-19,6.67447e-20,0.000116,0.000033,3.41504,0.00021200000000000003,0.000033,2.462026667,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
2.75552e-19,5.1767e-20,0.000116,0.000033,2.8826,0.00021200000000000003,0.000033,4.200426666,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
1.37032e-19,2.49334e-20,0.000116,0.000033,3.778285714,0.00021200000000000003,0.000033,9.53364,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
1.52262e-19,2.88467e-20,0.000116,0.000033,4.03158,0.00021200000000000003,0.000033,6.54762,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
2.32045e-19,4.40081e-20,0.000116,0.000033,3.2509,0.00021200000000000003,0.000033,4.57814,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
1.27343e-19,2.41611e-20,0.000116,0.000033,4.437,0.00021200000000000003,0.000033,7.562039999,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
1.44665e-19,2.93545e-20,0.000116,0.000033,5.209560001,0.00021200000000000003,0.000033,4.650573333,449.0000154,0.5,292.58,102391.5955,"Rob+Ryan"
4.40812e-19,7.71805e-20,0.000116,0.000033,1.762486154,0.00021200000000000003,0.000033,4.294272,473.4999892,0.5,292.64,102324.9343,"Rob+Ryan"
1.25512e-19,2.26487e-20,0.000116,0.000033,3.754687999,0.00021200000000000003,0.000033,10.57774,473.4999892,0.5,292.64,102324.9343,"Rob+Ryan"
4.34177e-19,7.40929e-20,0.000116,0.000033,1.65184,0.00021200000000000003,0.000033,5.41872,473.4999892,0.5,292.64,102324.9343,"Rob+Ryan"
1.24578e-19,2.56649e-20,0.000116,0.000033,5.784920001,0.00021200000000000003,0.000033,4.64386,473.4999892,0.5,292.64,102324.9343,"Rob+Ryan"
